time,latitude,longitude,depth,mag,magType,place,provinsi
2024-05-05 06:48:04.559000+00:00,-3.2789,139.8687,41.596,4.2,mb,"113 km SW of Abepura, Indonesia",PAPUA
2024-05-02 13:06:20.564000+00:00,-6.8386,110.7528,248.621,4.2,mb,"5 km SE of Welahan, Indonesia",JAWA TENGAH
2024-05-01 03:06:11.501000+00:00,-7.3576,107.4901,10.0,4.0,mb,"19 km SSE of Banjar, Indonesia",JAWA BARAT
2024-04-28 22:41:39.761000+00:00,-3.4035,126.9545,10.002,4.5,mb,"140 km WNW of Ambon, Indonesia",MALUKU
2024-04-27 07:40:24.105000+00:00,-0.7442,123.0469,9.779,4.1,mb,"36 km NE of Luwuk, Indonesia",SULAWESI TENGAH
2024-04-27 05:07:08.359000+00:00,0.5368,122.3026,111.821,4.6,mb,"84 km W of Gorontalo, Indonesia",GORONTALO
2024-04-24 03:23:58.363000+00:00,-4.2562,136.9335,10.0,4.0,mb,"187 km ESE of Nabire, Indonesia",PAPUA TENGAH
2024-04-22 11:18:47.723000+00:00,0.7313,123.8229,265.51,4.7,mb,"74 km WNW of Modisi, Indonesia",SULAWESI UTARA
2024-04-22 09:40:06.477000+00:00,-2.887,139.2289,46.928,4.3,mb,"159 km WSW of Abepura, Indonesia",PAPUA
2024-04-17 04:52:21.710000+00:00,1.4816,128.5874,10.0,4.2,mb,"69 km ESE of Tobelo, Indonesia",MALUKU UTARA
2024-04-13 17:19:59.751000+00:00,-2.9665,129.2437,15.431,4.3,mb,"47 km NE of Masohi, Indonesia",MALUKU
2024-04-13 17:19:14.458000+00:00,-3.256,102.957,172.991,4.1,mb,"11 km ENE of Lubuklinggau, Indonesia",SUMATERA SELATAN
2024-04-11 22:56:12.036000+00:00,-5.3294,140.3274,37.657,4.6,mb,"138 km NW of Kiunga, Papua New Guinea",PAPUA SELATAN
2024-04-11 15:50:21.361000+00:00,-2.8826,129.401,15.272,4.9,mb,"66 km NE of Masohi, Indonesia",MALUKU
2024-04-11 07:55:24.975000+00:00,-3.3156,135.7961,10.668,4.4,mb,"33 km E of Nabire, Indonesia",PAPUA TENGAH
2024-04-09 19:44:56.753000+00:00,-2.8482,129.3735,11.315,4.6,mb,"67 km NE of Masohi, Indonesia",MALUKU
2024-04-08 17:18:01.703000+00:00,-2.9386,127.9159,40.803,4.5,mb,"88 km NNW of Ambon, Indonesia",MALUKU
2024-04-08 02:50:51.859000+00:00,-8.6626,118.3185,142.739,4.1,mb,"21 km SW of Dompu, Indonesia",NUSA TENGGARA BARAT
2024-04-07 13:40:05.588000+00:00,-2.6673,102.2183,186.235,4.1,mb,"94 km NNW of Curup, Indonesia",JAMBI
2024-04-06 08:24:30.650000+00:00,-3.277,138.2881,65.268,5.0,mb,"251 km N of Agats, Indonesia",PAPUA PEGUNUNGAN
2024-04-02 12:19:22.111000+00:00,0.9656,124.181,141.14,4.4,mb,"63 km NNW of Modisi, Indonesia",SULAWESI UTARA
2024-04-02 02:21:57.284000+00:00,1.9295,98.9475,124.273,4.4,mb,"27 km NE of Sibolga, Indonesia",SUMATERA UTARA
2024-04-01 10:26:27.337000+00:00,-5.7711,112.6357,11.954,4.1,mb,"125 km NNE of Paciran, Indonesia",JAWA TIMUR
2024-03-31 15:08:31.312000+00:00,-2.2911,138.314,40.905,4.4,mb,"260 km W of Abepura, Indonesia",PAPUA
2024-03-30 17:45:34.271000+00:00,-2.7324,137.0832,51.267,4.4,mb,"189 km ENE of Nabire, Indonesia",PAPUA
2024-03-30 10:59:02.163000+00:00,-8.2308,123.8376,170.525,4.3,mb,"122 km NNW of Pante Makasar, Timor Leste",NUSA TENGGARA TIMUR
2024-03-29 19:55:42.005000+00:00,-2.5906,139.0892,27.616,4.3,mb,"171 km W of Abepura, Indonesia",PAPUA
2024-03-28 11:33:13.072000+00:00,-0.62,132.8864,48.886,4.4,mb,"54 km ENE of Fef, Indonesia",PAPUA BARAT DAYA
2024-03-25 12:37:04.711000+00:00,-1.6216,120.2439,10.0,4.1,mb,"61 km WSW of Poso, Indonesia",SULAWESI TENGAH
2024-03-24 19:49:03.156000+00:00,4.0491,96.7775,9.387,4.4,mb,"34 km N of Blangpidie, Indonesia",ACEH
2024-03-24 15:34:05.506000+00:00,-7.4873,108.6034,114.644,4.7,mb,"20 km W of Sidareja, Indonesia",JAWA BARAT
2024-03-24 11:53:57.200000+00:00,-1.7427,133.2473,42.523,5.1,mb,"50 km NW of Bintuni, Indonesia",PAPUA BARAT
2024-03-23 07:29:09.483000+00:00,-6.8336,105.2556,40.974,4.6,mb,"81 km SW of Labuan, Indonesia",BANTEN
2024-03-22 02:48:13.401000+00:00,-4.26,137.1257,10.0,4.5,mb,"180 km NW of Agats, Indonesia",PAPUA TENGAH
2024-03-21 00:19:13.120000+00:00,-2.008,137.4266,12.374,5.1,mww,"175 km ESE of Biak, Indonesia",PAPUA
2024-03-14 00:51:37.829000+00:00,-2.8997,129.6562,10.0,4.9,mb,"88 km ENE of Masohi, Indonesia",MALUKU
2024-03-13 04:41:01.434000+00:00,2.4283,128.53,238.1,4.5,mb,"96 km NE of Tobelo, Indonesia",MALUKU UTARA
2024-03-12 15:55:22.632000+00:00,-8.2696,123.7433,178.314,4.2,mb,"124 km NW of Pante Makasar, Timor Leste",NUSA TENGGARA TIMUR
2024-03-11 22:27:16.931000+00:00,3.7118,97.3197,112.681,4.1,mb,"53 km E of Blangpidie, Indonesia",ACEH
2024-03-11 02:59:44.830000+00:00,-4.1786,137.0468,10.0,4.2,mb,"193 km NW of Agats, Indonesia",PAPUA TENGAH
2024-03-10 22:09:02.084000+00:00,-9.5584,124.5089,14.461,4.0,mb,"12 km SSE of Kefamenanu, Indonesia",NUSA TENGGARA TIMUR
2024-03-10 17:38:03.337000+00:00,-9.4845,124.4859,10.0,4.2,mb,"4 km SSE of Kefamenanu, Indonesia",NUSA TENGGARA TIMUR
2024-03-10 06:26:38.194000+00:00,-2.9216,139.6323,39.154,4.5,mb,"116 km WSW of Abepura, Indonesia",PAPUA
2024-03-06 03:41:56.121000+00:00,-3.2215,102.1651,84.089,4.3,mb,"48 km NW of Curup, Indonesia",BENGKULU
2024-03-03 18:12:29.315000+00:00,-2.8658,137.9287,48.05,4.4,mb,"275 km ENE of Nabire, Indonesia",PAPUA
2024-03-03 12:36:37.702000+00:00,2.7133,99.1521,174.431,4.3,mb,"24 km ENE of Parapat, Indonesia",SUMATERA UTARA
2024-03-03 04:34:40.460000+00:00,-4.7938,139.5625,10.0,4.7,mb,"178 km ENE of Agats, Indonesia",PAPUA PEGUNUNGAN
2024-03-02 11:50:59.767000+00:00,-4.7845,139.5471,10.0,4.5,mb,"177 km ENE of Agats, Indonesia",PAPUA PEGUNUNGAN
2024-03-02 10:48:44.183000+00:00,-7.0651,106.8453,62.864,4.9,mb,"18 km SSW of Sukabumi, Indonesia",JAWA BARAT
2024-03-01 07:06:36.257000+00:00,-4.7608,139.56,10.0,5.2,mb,"180 km ENE of Agats, Indonesia",PAPUA PEGUNUNGAN
2024-03-01 02:00:59.565000+00:00,1.3908,99.0655,117.302,4.4,mb,"22 km W of Padangsidempuan, Indonesia",SUMATERA UTARA
2024-02-25 08:23:29.987000+00:00,-4.2704,136.7246,10.0,4.4,mb,"169 km SE of Nabire, Indonesia",PAPUA TENGAH
2024-02-22 23:13:36.073000+00:00,0.9339,120.3171,22.696,4.4,mb,"209 km NNE of Palu, Indonesia",SULAWESI TENGAH
2024-02-20 03:46:53.540000+00:00,-3.5089,139.6907,64.721,4.4,mb,"145 km SW of Abepura, Indonesia",PAPUA
2024-02-17 16:47:26.139000+00:00,-8.2021,114.6,9.018,4.4,mb,"17 km N of Negara, Indonesia",BALI
2024-02-15 15:54:01.752000+00:00,-8.3032,112.234,117.578,4.5,mb,"23 km SSE of Blitar, Indonesia",JAWA TIMUR
2024-02-14 02:01:11.471000+00:00,-6.976,109.2674,212.801,4.1,mb,"12 km ESE of Tarub, Indonesia",JAWA TENGAH
2024-02-13 01:22:19.866000+00:00,-3.2606,115.0429,13.597,4.9,mb,"25 km NE of Martapura, Indonesia",KALIMANTAN SELATAN
2024-02-11 21:04:22.494000+00:00,-10.2102,124.0348,35.0,4.4,mb,"47 km E of Kupang, Indonesia",NUSA TENGGARA TIMUR
2024-02-11 13:39:06.583000+00:00,1.6583,99.5612,172.256,4.2,mb,"44 km NE of Padangsidempuan, Indonesia",SUMATERA UTARA
2024-02-11 07:12:37.053000+00:00,-2.456,139.1894,34.149,4.3,mb,"161 km W of Abepura, Indonesia",PAPUA
2024-02-10 18:09:55.121000+00:00,-2.439,140.0919,27.518,4.5,mb,"62 km WNW of Abepura, Indonesia",PAPUA
2024-02-09 20:50:00.649000+00:00,2.3189,128.386,236.027,4.2,mb,"77 km NNE of Tobelo, Indonesia",MALUKU UTARA
2024-02-08 21:53:39.241000+00:00,2.3956,128.3891,49.052,4.6,mb,"85 km NNE of Tobelo, Indonesia",MALUKU UTARA
2024-02-07 19:33:36.620000+00:00,-3.3229,130.8029,10.0,5.2,mww,"171 km WSW of Fakfak, Indonesia",MALUKU
2024-02-07 16:04:52.399000+00:00,0.5086,122.5285,100.331,4.0,mb,"59 km W of Gorontalo, Indonesia",GORONTALO
2024-02-07 10:52:51.278000+00:00,2.685,99.0684,173.355,4.3,mb,"15 km E of Parapat, Indonesia",SUMATERA UTARA
2024-02-05 14:05:23.199000+00:00,-4.114,140.1864,86.573,4.9,mb,"174 km SSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2024-02-05 10:25:17.032000+00:00,0.7128,121.2997,84.952,4.7,mb,"197 km W of Gorontalo, Indonesia",GORONTALO
2024-02-04 16:32:25.831000+00:00,1.8745,98.9652,121.898,4.7,mb,"25 km NE of Sibolga, Indonesia",SUMATERA UTARA
2024-02-04 11:05:30.020000+00:00,-9.0955,125.0193,47.906,4.1,mb,"13 km E of Atambua, Indonesia",NUSA TENGGARA TIMUR
2024-02-01 23:07:27.930000+00:00,-2.4736,138.2909,36.961,4.9,mb,"260 km W of Abepura, Indonesia",PAPUA
2024-01-29 05:15:52.261000+00:00,2.4263,128.5726,232.484,4.3,mb,"99 km NE of Tobelo, Indonesia",MALUKU UTARA
2024-01-28 02:30:05.746000+00:00,-3.1048,130.4282,18.757,4.0,mb,"163 km E of Masohi, Indonesia",MALUKU
2024-01-24 09:33:46.183000+00:00,-9.5773,119.639,90.668,4.0,mb,"47 km ESE of Tambolaka, Indonesia",NUSA TENGGARA TIMUR
2024-01-22 00:49:31.160000+00:00,-7.5322,112.149,177.645,4.1,mb,"7 km NE of Kertosono, Indonesia",JAWA TIMUR
2024-01-20 16:35:40.192000+00:00,-0.2108,100.8363,194.62,4.4,mb,"22 km E of Payakumbuh, Indonesia",RIAU
2024-01-20 05:48:00.522000+00:00,-8.6928,118.3025,138.786,4.1,mb,"24 km SW of Dompu, Indonesia",NUSA TENGGARA BARAT
2024-01-18 18:02:59.372000+00:00,-1.1211,121.5279,10.0,4.6,mb,"91 km ENE of Poso, Indonesia",SULAWESI TENGAH
2024-01-18 17:36:15.509000+00:00,-1.0938,121.5194,10.0,4.9,mww,"91 km ENE of Poso, Indonesia",SULAWESI TENGAH
2024-01-18 16:06:37.609000+00:00,-1.1545,121.4846,10.0,4.4,mb,"85 km ENE of Poso, Indonesia",SULAWESI TENGAH
2024-01-17 18:29:37.959000+00:00,-3.6254,140.1434,36.171,4.9,mb,"126 km SSW of Abepura, Indonesia",PAPUA
2024-01-17 10:15:22.631000+00:00,-7.6536,126.6732,189.836,4.5,mb,"94 km NNE of Baukau, Timor Leste",MALUKU
2024-01-16 22:28:16.751000+00:00,-8.6149,118.3022,136.247,4.5,mb,"19 km WSW of Dompu, Indonesia",NUSA TENGGARA BARAT
2024-01-13 08:46:24.689000+00:00,-10.3118,123.8462,10.0,4.2,mb,"30 km ESE of Kupang, Indonesia",NUSA TENGGARA TIMUR
2024-01-12 03:29:14.316000+00:00,-3.5093,140.4691,19.664,4.3,mb,"102 km S of Abepura, Indonesia",PAPUA
2024-01-11 11:49:25.558000+00:00,-3.3796,140.1966,15.103,4.3,mb,"99 km SSW of Abepura, Indonesia",PAPUA
2024-01-08 09:51:30.178000+00:00,-2.284,99.6708,17.148,5.2,mb,"29 km SSE of Tuapejat, Indonesia",SUMATERA BARAT
2024-01-08 01:21:08.677000+00:00,4.955,95.9661,10.0,4.2,mb,"45 km SW of Reuleuet, Indonesia",ACEH
2024-01-06 07:31:06.598000+00:00,-10.2059,120.6003,27.82,4.0,mb,"71 km SSE of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2024-01-03 19:11:18.148000+00:00,0.708,100.474,222.317,4.3,mb,"98 km WSW of Balai Pungut, Indonesia",RIAU
2024-01-02 04:46:28.776000+00:00,-10.1167,123.7618,35.0,4.9,mb,"17 km ENE of Kupang, Indonesia",NUSA TENGGARA TIMUR
2024-01-01 13:46:45.922000+00:00,-6.6246,107.7514,10.0,4.5,mb,"25 km NE of Lembang, Indonesia",JAWA BARAT
2024-01-01 00:59:19.656000+00:00,-6.8599,107.1224,178.051,4.1,mb,"4 km SSW of Cianjur, Indonesia",JAWA BARAT
2023-12-31 13:34:21.255000+00:00,-6.7592,107.8299,12.158,4.8,mb,"13 km NW of Sumedang Utara, Indonesia",JAWA BARAT
2023-12-31 07:35:34.490000+00:00,-6.8551,108.001,10.0,4.1,mb,"9 km E of Sumedang Utara, Indonesia",JAWA BARAT
2023-12-30 19:33:15.501000+00:00,-3.1389,139.5647,48.033,4.3,mb,"133 km WSW of Abepura, Indonesia",PAPUA
2023-12-30 17:16:23.833000+00:00,-2.9934,139.372,33.0,6.3,mww,"146 km WSW of Abepura, Indonesia",PAPUA
2023-12-30 10:38:09.942000+00:00,-7.9886,111.6142,153.996,4.2,mb,"14 km NW of Trenggalek, Indonesia",JAWA TIMUR
2023-12-28 22:22:13.392000+00:00,-2.253,139.1225,32.261,4.2,mb,"172 km WNW of Abepura, Indonesia",PAPUA
2023-12-28 00:27:19.349000+00:00,2.5063,128.6111,228.921,4.2,mb,"108 km NE of Tobelo, Indonesia",MALUKU UTARA
2023-12-27 18:52:44.282000+00:00,-9.9486,123.7035,39.974,5.0,mww,"26 km NNE of Kupang, Indonesia",NUSA TENGGARA TIMUR
2023-12-27 05:59:05.786000+00:00,-2.4069,138.2885,36.644,4.2,mb,"261 km W of Abepura, Indonesia",PAPUA
2023-12-23 15:07:44.825000+00:00,1.3767,128.2814,10.0,4.9,mb,"49 km SE of Tobelo, Indonesia",MALUKU UTARA
2023-12-22 21:38:46.497000+00:00,-2.448,140.1401,10.0,4.1,mb,"57 km WNW of Abepura, Indonesia",PAPUA
2023-12-21 23:10:44.392000+00:00,-2.0431,102.1594,214.656,4.0,mb,"61 km S of Muara Bungo, Indonesia",JAMBI
2023-12-21 00:39:51.317000+00:00,-0.105,127.7802,9.637,4.3,mb,"66 km NNE of Labuha, Indonesia",MALUKU UTARA
2023-12-17 16:40:29.426000+00:00,-3.3023,138.4537,42.306,4.6,mb,"250 km N of Agats, Indonesia",PAPUA PEGUNUNGAN
2023-12-17 14:27:35.486000+00:00,-2.4708,140.1438,10.0,5.1,mb,"56 km WNW of Abepura, Indonesia",PAPUA
2023-12-17 00:47:36.656000+00:00,-3.2127,130.56,10.0,4.6,mb,"177 km E of Masohi, Indonesia",MALUKU
2023-12-16 04:28:39.872000+00:00,-7.5595,127.5911,148.896,4.2,mb,"124 km NNE of Lospalos, Timor Leste",MALUKU
2023-12-15 18:42:56.410000+00:00,-7.0736,108.8083,10.175,4.0,mb,"17 km SSW of Ketanggungan, Indonesia",JAWA TENGAH
2023-12-15 14:24:33.224000+00:00,-7.1204,108.8252,9.999,4.2,mb,"20 km NNE of Majenang, Indonesia",JAWA TENGAH
2023-12-13 23:35:10.892000+00:00,-6.8597,106.5246,10.4,4.5,mb,"14 km NNW of Pelabuhanratu, Indonesia",JAWA BARAT
2023-12-12 05:02:45.981000+00:00,-2.8079,129.5555,10.0,4.2,mb,"84 km NE of Masohi, Indonesia",MALUKU
2023-12-11 22:20:30.977000+00:00,-9.3187,125.0172,35.0,4.3,mb,"26 km W of Suai, Timor Leste",NUSA TENGGARA TIMUR
2023-12-11 10:16:39.909000+00:00,-0.4441,101.3587,255.387,5.0,mb,"51 km ENE of Sijunjung, Indonesia",RIAU
2023-12-11 05:09:29.163000+00:00,-4.5132,139.6021,10.0,4.2,mb,"198 km NE of Agats, Indonesia",PAPUA PEGUNUNGAN
2023-12-10 19:52:10.672000+00:00,-4.4103,139.4579,10.356,5.0,mb,"193 km NE of Agats, Indonesia",PAPUA PEGUNUNGAN
2023-12-10 04:49:49.168000+00:00,-3.6376,140.6335,61.048,5.1,mb,"115 km S of Abepura, Indonesia",PAPUA
2023-12-09 23:27:31.047000+00:00,1.0045,120.7906,576.502,4.6,mb,"234 km NNE of Palu, Indonesia",SULAWESI TENGAH
2023-12-08 09:03:41.352000+00:00,-2.6009,99.9941,35.243,4.6,mb,"77 km SE of Tuapejat, Indonesia",SUMATERA BARAT
2023-12-08 00:50:22.035000+00:00,-4.4419,139.8934,10.002,4.2,mb,"219 km SSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2023-12-06 13:20:59.785000+00:00,-2.9481,102.9623,237.734,4.3,mb,"39 km NNE of Lubuklinggau, Indonesia",SUMATERA SELATAN
2023-12-04 19:45:52.637000+00:00,0.6733,122.0998,122.584,4.3,mb,"108 km W of Gorontalo, Indonesia",GORONTALO
2023-12-02 13:42:04.550000+00:00,-3.4668,102.0368,116.82,4.8,mb,"44 km NW of Bengkulu, Indonesia",BENGKULU
2023-12-01 10:50:46.788000+00:00,4.4541,96.5048,10.0,4.3,mb,"54 km NE of Meulaboh, Indonesia",ACEH
2023-11-29 20:04:57.425000+00:00,4.5211,96.2285,9.408,4.2,mb,"43 km NNE of Meulaboh, Indonesia",ACEH
2023-11-29 04:02:12.288000+00:00,-3.4719,139.7516,34.463,4.5,mb,"137 km SW of Abepura, Indonesia",PAPUA
2023-11-27 21:41:38.287000+00:00,2.4036,128.4161,232.325,4.4,mb,"87 km NNE of Tobelo, Indonesia",MALUKU UTARA
2023-11-26 20:06:33.185000+00:00,-2.3376,139.1478,26.899,4.6,mb,"167 km W of Abepura, Indonesia",PAPUA
2023-11-25 20:05:05.317000+00:00,-8.6553,118.3194,138.866,4.2,mb,"20 km SW of Dompu, Indonesia",NUSA TENGGARA BARAT
2023-11-17 03:02:18.732000+00:00,-2.4108,138.8023,10.0,5.2,mb,"204 km W of Abepura, Indonesia",PAPUA
2023-11-16 11:24:07.060000+00:00,-9.9467,123.7764,10.0,4.6,mb,"30 km NE of Kupang, Indonesia",NUSA TENGGARA TIMUR
2023-11-16 02:21:48.025000+00:00,-3.785,138.674,93.322,5.1,mb,"203 km NNE of Agats, Indonesia",PAPUA PEGUNUNGAN
2023-11-12 20:38:16.833000+00:00,-3.6024,140.1941,41.45,5.3,mww,"121 km SSW of Abepura, Indonesia",PAPUA
2023-11-12 17:23:32.715000+00:00,2.3163,98.9944,149.632,4.2,mb,"38 km S of Parapat, Indonesia",SUMATERA UTARA
2023-11-12 15:55:11.118000+00:00,-4.4084,140.2382,85.458,4.4,mb,"205 km SSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2023-11-12 02:06:16.184000+00:00,-9.9173,123.699,42.657,5.2,mww,"29 km NNE of Kupang, Indonesia",NUSA TENGGARA TIMUR
2023-11-10 23:48:22.283000+00:00,-2.3504,100.9821,79.567,4.3,mb,"55 km SW of Sungai Penuh, Indonesia",SUMATERA BARAT
2023-11-10 06:29:31.540000+00:00,-3.4212,140.3427,33.21,4.4,mb,"96 km SSW of Abepura, Indonesia",PAPUA
2023-11-06 13:28:20.799000+00:00,-4.5754,139.2716,10.368,4.6,mb,"165 km NE of Agats, Indonesia",PAPUA PEGUNUNGAN
2023-10-30 21:44:47.393000+00:00,-8.5457,113.8826,104.007,4.5,mb,"33 km WSW of Gambiran Satu, Indonesia",JAWA TIMUR
2023-10-30 12:15:18.669000+00:00,-3.168,128.3385,29.517,4.4,mb,"60 km NNE of Ambon, Indonesia",MALUKU
2023-10-30 10:08:48.227000+00:00,-8.2211,123.7928,174.806,4.3,mb,"126 km NNW of Pante Makasar, Timor Leste",NUSA TENGGARA TIMUR
2023-10-29 18:21:43.425000+00:00,-2.5132,112.9429,10.807,4.3,mb,"2 km NNW of Sampit, Indonesia",KALIMANTAN TENGAH
2023-10-28 22:18:36.463000+00:00,-2.8427,138.1507,46.34,4.0,mb,"277 km W of Abepura, Indonesia",PAPUA
2023-10-27 07:49:51.506000+00:00,-9.5654,120.1216,76.206,5.0,mww,"18 km WNW of Waingapu, Indonesia",NUSA TENGGARA TIMUR
2023-10-25 13:24:59.571000+00:00,1.0473,124.7792,138.675,5.2,mww,"29 km S of Tomohon, Indonesia",SULAWESI UTARA
2023-10-24 18:51:16.947000+00:00,-6.7384,108.4228,237.618,4.2,mb,"3 km S of Palimanan, Indonesia",JAWA BARAT
2023-10-23 19:50:32.496000+00:00,-4.3042,136.9362,7.492,4.4,mb,"190 km ESE of Nabire, Indonesia",PAPUA TENGAH
2023-10-21 12:04:56.334000+00:00,-8.1309,118.0737,10.0,4.7,mb,"62 km NW of Dompu, Indonesia",NUSA TENGGARA BARAT
2023-10-21 05:32:56.760000+00:00,2.5721,128.5847,232.31,4.7,mb,"113 km NE of Tobelo, Indonesia",MALUKU UTARA
2023-10-20 07:57:30.416000+00:00,-2.9714,129.819,18.765,4.9,mb,"101 km ENE of Masohi, Indonesia",MALUKU
2023-10-20 03:12:28.110000+00:00,-4.8336,138.7034,10.0,4.3,mb,"100 km NE of Agats, Indonesia",PAPUA SELATAN
2023-10-19 14:34:36.058000+00:00,-2.9082,139.6418,10.0,4.7,mb,"115 km WSW of Abepura, Indonesia",PAPUA
2023-10-15 06:24:31.025000+00:00,2.3658,128.4057,228.997,4.1,mb,"83 km NNE of Tobelo, Indonesia",MALUKU UTARA
2023-10-14 09:11:21.069000+00:00,4.4213,96.1732,8.642,4.4,mb,"31 km N of Meulaboh, Indonesia",ACEH
2023-10-08 21:13:45.379000+00:00,0.8697,127.533,128.225,4.3,mb,"14 km N of Sofifi, Indonesia",MALUKU UTARA
2023-10-04 11:11:44.176000+00:00,-9.3367,124.7888,29.389,4.6,mb,"27 km SSW of Atambua, Indonesia",NUSA TENGGARA TIMUR
2023-10-03 04:38:43.058000+00:00,1.3549,128.2985,10.0,4.3,mb,"52 km SE of Tobelo, Indonesia",MALUKU UTARA
2023-10-01 04:00:24.335000+00:00,-6.9332,106.7791,113.044,5.3,mb,"16 km W of Sukabumi, Indonesia",JAWA BARAT
2023-09-30 16:16:45.747000+00:00,-2.9003,129.6465,10.0,4.4,mb,"87 km ENE of Masohi, Indonesia",MALUKU
2023-09-29 11:41:12.706000+00:00,-4.2536,138.4761,130.04,4.0,mb,"147 km NNE of Agats, Indonesia",PAPUA PEGUNUNGAN
2023-09-28 08:29:31.078000+00:00,-5.5574,104.4582,10.261,4.5,mb,"90 km W of Bandar Lampung, Indonesia",LAMPUNG
2023-09-24 23:23:41.186000+00:00,-2.9754,139.1859,45.106,4.4,mb,"166 km WSW of Abepura, Indonesia",PAPUA
2023-09-24 21:44:19.573000+00:00,-2.3339,121.0152,10.0,4.3,mb,"80 km ENE of Masamba, Indonesia",SULAWESI SELATAN
2023-09-21 19:58:12.295000+00:00,4.1581,96.4125,10.618,4.0,mb,"31 km E of Meulaboh, Indonesia",ACEH
2023-09-21 16:43:07.609000+00:00,-8.565,118.3409,132.154,4.4,mb,"Sumbawa region, Indonesia",NUSA TENGGARA BARAT
2023-09-21 09:32:04.928000+00:00,-3.7983,140.239,48.933,4.5,mb,"139 km SSW of Abepura, Indonesia",PAPUA PEGUNUNGAN
2023-09-19 11:16:42.658000+00:00,-3.5985,140.5826,50.632,4.5,mb,"110 km S of Abepura, Indonesia",PAPUA
2023-09-19 11:14:31.359000+00:00,-8.6567,118.3208,143.567,4.5,mb,"20 km SW of Dompu, Indonesia",NUSA TENGGARA BARAT
2023-09-19 04:09:54.815000+00:00,1.3177,128.1758,102.854,4.5,mb,"49 km SSE of Tobelo, Indonesia",MALUKU UTARA
2023-09-11 18:23:36.019000+00:00,2.0247,98.9876,137.197,4.0,mb,"38 km NE of Sibolga, Indonesia",SUMATERA UTARA
2023-09-11 12:51:33.104000+00:00,1.1246,127.4888,151.0,6.0,mww,"38 km NNE of Ternate, Indonesia",MALUKU UTARA
2023-09-11 06:14:20.926000+00:00,-3.0567,139.681,73.082,4.8,mb,"117 km WSW of Abepura, Indonesia",PAPUA
2023-09-10 20:17:28.431000+00:00,-3.6065,140.1051,45.691,4.3,mb,"126 km SSW of Abepura, Indonesia",PAPUA
2023-09-10 15:56:41.158000+00:00,-2.4225,139.9569,25.154,4.3,mb,"77 km WNW of Abepura, Indonesia",PAPUA
2023-09-09 19:23:49.127000+00:00,-2.3765,139.2327,30.472,4.1,mb,"157 km W of Abepura, Indonesia",PAPUA
2023-09-09 17:30:59.692000+00:00,1.6033,99.7384,172.239,4.5,mb,"49 km S of Bandar, Indonesia",SUMATERA UTARA
2023-09-07 12:53:31.610000+00:00,-2.5324,140.1089,29.665,4.3,mb,"58 km W of Abepura, Indonesia",PAPUA
2023-09-05 01:29:07.938000+00:00,2.1366,128.4003,238.559,4.3,mb,"62 km NE of Tobelo, Indonesia",MALUKU UTARA
2023-09-04 12:07:16.195000+00:00,-2.4653,139.911,24.81,4.3,mb,"81 km W of Abepura, Indonesia",PAPUA
2023-09-02 20:03:08.734000+00:00,-3.1727,137.8939,57.539,4.3,mb,"263 km N of Agats, Indonesia",PAPUA TENGAH
2023-09-02 11:24:59.352000+00:00,-2.7139,102.0854,150.707,4.1,mb,"96 km NNW of Curup, Indonesia",JAMBI
2023-08-31 10:29:28.866000+00:00,-9.4768,123.9031,47.151,5.4,mww,"19 km NE of Naisano Dua, Indonesia",NUSA TENGGARA TIMUR
2023-08-29 22:38:01.454000+00:00,-8.5178,118.3393,132.424,4.6,mb,"13 km W of Dompu, Indonesia",NUSA TENGGARA BARAT
2023-08-29 05:22:49.817000+00:00,1.0001,124.3428,173.997,4.3,mb,"Minahasa, Sulawesi, Indonesia",SULAWESI UTARA
2023-08-28 15:39:39.366000+00:00,-1.3489,133.9292,39.594,4.5,mb,"32 km WNW of Ransiki, Indonesia",PAPUA BARAT
2023-08-27 16:00:26.412000+00:00,-2.9552,129.4417,10.0,4.3,mb,"64 km NE of Masohi, Indonesia",MALUKU
2023-08-26 22:45:29.540000+00:00,0.886,121.9616,77.693,4.9,mb,"Minahasa, Sulawesi, Indonesia",GORONTALO
2023-08-17 21:42:46.719000+00:00,-2.4122,134.1308,42.138,4.3,mb,"75 km ESE of Bintuni, Indonesia",PAPUA BARAT
2023-08-17 13:16:05.381000+00:00,4.3786,96.2924,10.0,4.6,mb,"31 km NE of Meulaboh, Indonesia",ACEH
2023-08-15 12:12:11.397000+00:00,-4.122,135.1603,10.0,4.5,mb,"92 km SSW of Nabire, Indonesia",PAPUA TENGAH
2023-08-10 06:14:43.901000+00:00,0.7372,121.4877,87.663,4.9,mb,"176 km W of Gorontalo, Indonesia",GORONTALO
2023-08-09 23:18:35.870000+00:00,-2.4641,101.1067,76.873,4.5,mb,"55 km SW of Sungai Penuh, Indonesia",BENGKULU
2023-08-06 10:16:25.376000+00:00,-1.0339,120.4428,10.0,4.8,mb,"52 km NW of Poso, Indonesia",SULAWESI TENGAH
2023-08-06 10:09:22.344000+00:00,-1.0804,120.281,10.0,5.3,mww,"49 km ESE of Palu, Indonesia",SULAWESI TENGAH
